Stock,AsOf,TargetPosition,Recommendation,TradeNow,LastSignal,Score,AvgVolume,DollarVolume
VSSAB-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-246.778,2274.1294559099438,302459.21763602254
FIRST-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-247.245,35337.896810506565,46999.40427451174
ANNX.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-252.103,5411.1275797373355,121209.25572193495
CIRCHE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-253.717,65631.99061913697,73179.67016625316
ZENZIP-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-266.283,147906.32270168856,42892.832349263146
PROGEN.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-266.499,182531.8123827392,250068.5838347322
SONE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-266.531,5007.5140712945595,31797.713875166697
SLOTT-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-268.685,704.7054409005628,20859.28131948045
ELUX-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-273.021,1187.8330206378987,101559.72326454034
PION-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-275.443,16455.96622889306,84254.54520869658
SERV.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-278.237,8120147.071856287,17864.323461284137
VIVE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-293.472,944849.9737335835,82485.40513985555
DLAB.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-294.93,17353.65666041276,41301.70483775076
KAV.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-295.4,3858.452157598499,21800.255058402192
BIOSGN.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-295.448,2101.0844277673546,89506.1934168889
OXE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-298.698,219762.72795497187,72082.17676026044
NEO-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-305.485,36705.0880195599,124797.30276697363
SODER.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-306.106,3260.9924953095683,70111.33864915572
SKMO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-307.028,531.405253283302,26038.8574108818
UMIDA-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-307.499,121058.73358348968,114521.55954551854
PERP-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-307.63,16099.99427480916,64399.97709923664
THUNDR.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-307.955,253859.48405253285,75142.4082479468
XMR.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-308.119,4029039.637898687,64464.637268284816
C100.ST,2026-02-18 00:00:00+01:00,0,Hold,False,0,-308.586,195088.36956521738,13168.465468919956
GGEO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-310.132,18516.622889305818,167760.6111469949
LIPUM.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-312.051,16312.499061913695,223481.23403685534
PRFO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-313.414,28166.951219512193,267586.03658536583
RAMSH.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-313.931,4812.545171339564,120313.6292834891
ABAS.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-314.728,2539.001876172608,20312.015009380862
PREBON.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-316.438,13958.225140712946,14097.807259004067
POLYG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-319.917,14508.626641651032,92855.21189021706
AMH2-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-323.195,880.5853658536586,53275.41463414634
VO2.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-323.512,31030.79737335835,78818.22414459923
EDYOU.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-323.696,263770.5140712946,149294.1069395341
HEXI.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-324.939,503467.7429643527,75268.42631279206
HIGHCO-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-328.946,723.626641651032,26484.733980261142
LXB.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-329.069,73529.63977485929,32132.453054945978
DIVIO-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-333.622,598887.181988743,71267.57629869747
EPIS-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-335.222,6030497.003752345,217700.9426981292
RPLAN.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-336.526,3562.7242026266417,3990.2511239302316
VAXXA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-339.309,93155.73545966229,61855.405990949606
SMOL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-340.964,498084.1726078799,198237.50164795638
BINERO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-347.626,5540.142589118199,12188.313960234622
AERW-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-347.731,22880.191369606004,45989.18443470556
MRSELL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-354.569,142107.8393574297,338216.6739336343
EMB.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-355.485,150863.56285178236,96552.67806702014
ACRI-A.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-358.121,2797.4784240150093,30772.2626641651
KENH.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-359.203,11342.234521575985,29943.500326808353
BUSER.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-361.807,10735.47842401501,149223.1459985486
ABERA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-364.061,11835.714821763602,76932.14634146342
FLOWS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-365.004,22512.386491557223,60783.44460067874
NICO.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-365.155,6438.538461538462,8048.173076923077
FRAG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-367.729,3773643.8236397747,22339971.72385364
QLIFE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-370.312,112153.74859287054,231036.71568382435
GOSOL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-375.613,68865.92563600783,28785.957786053827
OPSYH.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-376.171,5700.604651162791,34203.62790697675
FABLE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-380.135,14340.180112570357,58221.13043648396
RO.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-385.59,34501.572232645405,7348.83486910184
WISE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-388.305,3146.0037523452156,37437.44345280287
POLAR.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-388.976,5318.5140712945595,13402.655358219685
MNDRK.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-389.043,42035.52532833021,56327.60534304951
GJAB.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-394.003,5945.585365853659,78481.72569523788
FINE.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-394.573,825500.5722326454,40284.427147535134
DSNO.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-399.126,654627.8986866792,38884.896971286886
CAT-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-403.979,425.0694183864916,9436.541412482342
XOM-B.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-407.21,1257178.6960784313,367096.1738596763
BRAVE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-407.624,158453.07242990655,266201.15337104857
TOUCH.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-407.681,8891.153846153846,31207.949915207348
SPAGO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-408.041,204356.5703564728,24931.5018636435
ABSL-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-408.93,8446.746716697937,17569.232526296077
TRAN-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-419.597,11998.257035647279,14397.909014898214
GPX.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-420.57,4693.06191369606,32851.433395872424
MOFAST.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-421.159,5491.654784240151,83473.15167300026
DEX.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-425.974,7978.562851782364,89359.90241817238
FSPORT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-431.066,132988.72795497187,4521.616996198166
ZENI.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-439.474,17097.36210131332,18465.151803157565
HELIO.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-457.111,31801.50469043152,3243.753417767459
WTG.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-462.833,1039.7542213883678,10241.57947731018
STAR-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-466.166,64531.18011257036,7388.820192123751
ISAB.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-467.751,93824.10318949343,24206.61734783297
HAKI-A.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-471.925,825.2795497185741,18486.261598876896
MTI.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-474.327,13505.23076923077,9453.661377466642
SAFE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-495.375,48933.285178236394,65081.27138704318
NATTA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-497.202,71650.03752345216,41557.02056781325
VIDH.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-502.208,6307.652908067542,54371.96734568862
PRO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-512.02,5675.996247654784,68111.95497185741
ODIN.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-525.939,46290.48030018762,8702.609998449489
LIGR.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-536.014,4816.521575984991,3925.465072944285
NIDHOG.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-538.146,19114.617260787993,10226.320735822364
ODI.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-542.332,5087.168855534709,17703.347714290834
NFO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-545.125,2283.889305816135,21354.365880615493
REFINE.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-554.704,205752.44444444444,32817.51547755135
COMINT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-555.311,11623.0,40215.58044338226
SIN.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-566.611,34937.73358348968,118089.54351050142
AMIDO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-568.507,13991.604127579738,61842.89131137712
MIR.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-607.368,493.18198874296434,15288.641651031894
TURA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-607.64,3178.872420262664,14622.812830047356
LOVE-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-628.286,117.87617260787992,7720.889305816135
NILS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-633.436,5007.611632270169,14021.312331574944
SOLIDX.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-633.62,6789.803001876173,16974.50750469043
SCC-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-634.865,4266.889305816135,28374.81429059957
ZAPLOX.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-660.821,29818.485928705442,28804.65801852763
FRILAN.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-664.209,9895.05253283302,64317.84146341463
MBBAB.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-705.771,7899757.5459662285,45818.5931839121
BLICK.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-709.683,98673.54596622889,107554.16839677442
GABA.ST,2026-02-18 00:00:00+01:00,0,Hold,True,-1,-716.912,576507.3470919324,18332.93470963394
SCOUT.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-719.444,131182.01688555346,16922.47928686384
QCORE.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-721.287,42276.74108818011,18601.765978003645
PHAL.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-737.021,55965.81238273921,12424.410509087578
HOODIN.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-749.317,72509.71106941838,5945.796471925099
NOVU.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-755.071,3388.6153846153848,10979.113878470202
EXALT.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-757.762,21306.887429643528,5880.700783262837
STHLM.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-782.305,13200.896810506567,3590.6441275928078
UPGRAD.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-801.581,1235.2720450281427,5212.847770848373
AINO.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-835.093,229023.03939962477,36872.70898841783
MONI.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-855.314,98306.88555347091,38241.37833967106
FXI.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-858.842,190825.86679174483,21181.67148686227
EASY-B.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-901.345,129480.25703564729,16055.551610021022
CHOSA.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-902.898,40049.99249530957,30037.49437148218
BAWAT.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-917.265,6203.275797373359,7195.799717896428
WEG.ST,2026-02-18 00:00:00+01:00,0,Hold,True,1,-923.606,8197.577861163227,8935.360142291598
IMS.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-945.702,117091.19324577862,26345.517782382292
OURLIV.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-960.304,51206.73545966229,11675.13569090732
PEXA-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-976.213,96881.55347091933,21120.17814849644
QBNK.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-1043.08,3273.6060037523453,22751.561101688007
ORTI-A.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-1046.536,1756.3020637898687,5356.721210812091
STRD-B.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-1054.145,1882142.9455909943,67757.14312447979
SOCIAL.ST,2026-02-18 00:00:00+01:00,1,Buy,False,0,-1090.499,41367.6660412758,40747.15164242587
HUNTER.ST,2026-02-18 00:00:00+01:00,-1,Sell,False,0,-1142.951,5651.446529080676,68382.50515773194
